LABEL,TEXT,URL,EMAIL,PHONE
spam,Just think! In the past  nobody had a watch but everyone had time. Now every one has a watch but nobody has time.,No,No,No
ham,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.,No,No,No
smishing,Please verify your detail to avoid service restriction http://help-3.info,Yes,No,No
ham,Hope youre not having too much fun without me!! see u tomorrow love jess x,No,No,No
ham,Thank you baby! I cant wait to taste the real thing...,No,No,No
smishing,Weight loss aur bemarion sy bachny ky liye Dry Fruits zaroor khayein! Click the link: http://l.jazzmobilemag.pk/GZR9CFn/2365,Yes,No,No
spam,dominos  celebrations get  off on  only todayenjoy with your loved ones walkincall  orderonlinemobile dominoscoin cpn mob tc,No,No,No
spam,stores strong dear member  join in the celebrations with me n moms shop for  get gv worth  n much more rush to nearest store now tc,No,No,No
smishing,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv,Yes,No,No
ham,I know complain num only..bettr directly go to bsnl offc nd apply for it..,No,No,No
smishing,dont miss your favourite channels on hda gentle recharge reminder your dishtv vc no due in  days with rs recharge httpgoogldmf,No,No,No
smishing,redeem points for free products at vishal megamart use pts wrth rs on state bank debit card to get apparel  homekitchen products  moretc,No,No,No
smishing,Reminder Curry PC send you an Important Message We be look for Read it here http://zixuv.com/ http://zixuv.com/D AW,Yes,No,No
ham,Ugh its been a long day. I'm exhausted. Just want to cuddle up and take a nap,No,No,No
spam,"Nova Medical Centers, conducts a shoulder Pain clinic on Mar 5th.Consult our renowned shoulder specialists Dr.Mahesh Reddy & Dr.Jatty Call-9686578312,9980295914",No,No,Yes
ham,I've been searching for the right words to thank you for this brother. I promise i wont take your help for granted and will fulfill my promise. You have been helping at all times.,No,No,No
ham,"Aiyo... U always c our ex one... I dunno abt mei, she haven reply... First time u reply so fast... Y so lucky not workin huh, got bao by ur sugardad ah...gee..",No,No,No
smishing,special offer for you get  free minutes to all local mobiles at rs per month only through my vodafone appto activate install httpgooglvnaxor,No,No,No
smishing,Reference no XXXXXXXX for your Airtel Mobile have be register on XX AUG XXXX 17:15:26 The same will be action within X working day For status update SMS SR Ref No to XXX,No,No,No
smishing,"you be select in winner of flipkart online shopping 1st prize MahindraXUV XXX price 14,85,000 service charge pay only XXXX helpline XXXXXXXXXXX",No,No,No
smishing,yes win up to rs recharge today call   answer  questions correctly today for a chance to win charges only rsanstnc httpideacontestzonein to stop reminder sms of chase your dream   sms stop to,No,No,No
ham,"Sorry, busy ryt nw..",No,No,No
smishing,get  cashback on bill payment just register the biller for autopay at sbicardcom max cashback rs  per month for bills paid between feb  apr registration period  jan jan tc,No,No,No
ham,I wont. So wat's wit the guys,No,No,No
smishing,Dear User your access to Gamechangers by CK Narayan be about to expire Last few hour to get upto Rs XXXX discount by renewing/ extend your subscription today Use Coupon Code INSTANT30 Click here to avail http://bit.ly/36JTITI,Yes,No,No
spam,super weekend offer get  off on grocery save upto rs flat   additional  on mobikwik use code ss hurry shop now wwwaskmegrocerycom,No,No,No
smishing,no foolin buy  get  free ends in  hours shop everything youve ever wanted httplimeroadmersfi,No,No,No
smishing,Now you can Buy Airtime & Send Money with AccessMoney. Just dial *903# to register  activate and get started today. For enquiries  please call: 01-2712005-7,No,No,Yes
ham,Is ur paper today in e morn or aft?,No,No,No
spam,<Forwarded from 88877>FREE entry into our å£250 weekly comp just send the word ENTER to 88877 NOW. 18 T&C www.textcomp.com,Yes,No,No
smishing,hi satwinder  you are eligible for a fuel saver card with benefits like free fuel x reward points cash back etc click httpgooglkcgc to apply online,No,No,No
smishing,"complimentary 4 STAR Ibiza Holiday or Â£10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",No,No,Yes
spam,last day bumper offer get flat  off on yearly membership and its a membership  get  days extra goldsgym goldsouk so hurry  grab the deal govind rana,No,No,No
smishing,consult live astrologer for queries  rsm win bajaj bike  free win rs lacs gold  free best hits   rsm fun  free pnr  rsm,No,No,No
smishing,today only  moremegastore delhi safeda mango rskg  buy kg potatokg tomato  get kg onion free  pomegranate bhagwa kesar  rskg tc,No,No,No
smishing,Dear customer SBI your credit card point worth INR XXXX expire by tomorrow Kindly redeem your point in cash by click here www.redeemrewrdpoint com,Yes,No,No
smishing,myGov Security Your security code be If this be not you contact the myGov help desk on XXX XXX Do not reply by SMS Message reference SV001,No,No,No
ham,Oh Howda gud gud.. Mathe en samachara chikku:-),No,No,No
smishing,Your debit card have be use for a online purchase at 15:30 Not you Go to https://365online security centre.com as soon as possible to review the transaction,Yes,No,No
spam,get rs off on buying fashion worth rs moremegastore until  sepyou can also explore the latest autumnwinter collection in our kids rangetc,No,No,No
spam,"I am a project manager, we are hiring a team, working on the home, daily salary around:3000-8000 Pesos, Accept Jobs on Whatsapp: wa.me/",No,No,Yes
ham,And also I've sorta blown him off a couple times recently so id rather not text him out of the blue looking for weed,No,No,No
smishing,use lime to collect money from a group  invite friends to chip in  track whos paid  get money on the app download httpgoogldofjbx for free today,No,No,No
ham,G wants to know where  you are,No,No,No
ham,Armand says get your ass over to epsilon,No,No,No
ham,There bold 2  &lt;#&gt; . Is that yours,No,No,No
smishing,salaam india sale only  more days to go shop  win  alto cars  led tvs flat rs off on your favorite products call  powered by maruti suzuki,No,No,No
spam,yepme has offers for everyone shop now  men shirts flat  off httpysmrtlnkinjnuylzz  women tops flat   httpysmrtlnkinmrqqwtbz,No,No,No
spam,rush hour sale buy any sweatshirt   only offer valid for the next  hours only  shop men httpysmrtlnkinrnwgfpkq  shop women httpysmrtlnkinmygr,No,No,No
spam,"This be NEW GOREGAON W 3BHK for just 1,47,00,000 Today be DAY1 of this NEW product line launch by Sai Estate Consultants.REAL REAL DISCOUNT XX-XXXXXXXXXX",No,No,No
ham,No break time one... How... I come out n get my stuff fr Ì_?,No,No,No
ham,"I'm a guy, browsin is compulsory",No,No,No
spam,special offers for yourc   full talktimerc  mb g dayrc  tt  mb dayhurry recharge now  offer valid till tomorrow,No,No,No
smishing,Dear customer your Axis Bank Debit Card point worth Rs XXXX expire by today Kindly redeem your point by click here http://promozonepoint.com/,Yes,No,No
smishing,Dear Customer we will call you in some time and assist you in the application of your pre-approved ICICI Bank Auto/Two Wheeler Loan in a few simple step Please attend this important call To apply click here https //pynow.in/s5pxt T C apply,No,No,No
ham,i am seeking a lady in the street and a freak in the sheets. Is that you?,No,No,No
smishing,get upto  off on frames  upto  off on lenses at all titan eyeplus stores from may thjun th call  to locate the nearest store tc,No,No,No
ham,I want to sent  30 mesages today. Sorry,No,No,No
spam,Merry Xmas from One Big Bike Store thanks for support us this year We be have a huge sale on Boxing Day upto XX off store wide Optout http://sb.st,Yes,No,No
smishing,"Hi, I'm Justin! Don't let the time change throw off your business's finances. Take advantage of a government credit that could be worth enough money to keep your business running like clockwork. I can tell you how much you might be eligible for. Interested? YES for info, STOP to opt out.",No,No,No
spam,Its hard to wait on something we know might never be ours  but its even harder to give it up when you know it was the only thing you wanted.,No,No,No
ham,Doesn't g have class early tomorrow and thus shouldn't be trying to smoke at  &lt;#&gt;,No,No,No
smishing,You have a message from SingPost Your name be on the list since 14/04/2019 See more and confirm http://306vw.info/bnh,Yes,No,No
spam,new batches at special fees bank  ssc  bankssc  offer for first  admissions only till  april nba kailash tower civil lines bly,No,No,No
ham,Oic... I saw him too but i tot he din c me... I found a group liao...,No,No,No
smishing,the best offer to buy mts wifi with  gb high speed data with  month validity free power adopter for more detail  booking to missed call,No,No,No
ham,"Good afternoon on this glorious anniversary day, my sweet J !! I hope this finds you happy and content, my Prey. I think of you and send a teasing kiss from across the sea coaxing images of fond souveniers ... You Cougar-Pen",No,No,No
ham,Lol I have to take it. member how I said my aunt flow didn't visit for 6 months? It's cause I developed ovarian cysts. Bc is the only way to shrink them.,No,No,No
smishing,Hey On June 15th you participate in survey lottery competition You finish 2nd See what you win http://voptmm.com/6p1 Your HifiStore,Yes,No,No
smishing,dear indigo customer  please be informed for your travel today on e from maa to jai  the boarding gate number has changed to   we request you to kindly proceed to gate   boarding gate closes  mins prior to the departure time to know the latest flt status download mobile app  visit wwwgoindigoin or send st space  digit flt no space date in ddmm format to  have a pleasant flight,No,No,No
smishing,Dear paytm customer your paytm KYC have be suspend Your paytm account will be block within XX hour contact paytm office PH XXXXXXXXXX thank you paytm team,No,No,No
ham,Where is that one day training:-),No,No,No
spam,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text",No,No,No
ham,I.ll hand her my phone to chat wit u,No,No,No
smishing,iyer sir   download waynews app httpbitlywaynws,No,No,No
smishing,Dear Customer Your Airtel SIM Card Document Has Been Pending Today Your Airtel SIM Card Service Will Be Disconnected within XX Hours Please Call Customer Care XXXXXXXXXX For More information Thank You,No,No,No
ham,"Kate jackson rec center before 7ish, right?",No,No,No
spam,You have X new notification http://idhmrcinfogov.com,Yes,No,No
spam,For ur chance to win a £250 cash every wk TXT: ACTION to 80608. www.movietrivia.tv custcare 08712405022,Yes,No,Yes
smishing,winters are here flat  off  americanswancom code fall over  styles in winter wear  more men httpgooglujyzkk women httpgooglaoui,No,No,No
spam,get your summer swag on flyboard zion lifestyle shoes at rs only on askmebazaar shop httpgooglzuzra extra  cashback through mobikwik,No,No,No
ham,He's in lag. That's just the sad part but we keep in touch thanks to skype,No,No,No
ham,I love you. You set my soul on fire. It is not just a spark. But it is a flame. A big rawring flame. XoXo,No,No,No
smishing,Verizon Free Msg Sept bill process Thanks Micha Here 's a little gift for you http://XXXXX,Yes,No,No
spam,Find out at http://www.nhs.uk/coronavirus and read 'Self-isolation and treat symptoms'.NHS COVID-19 Notification You 're eligble to apply for your COVID-19 Vaccination Pass To apply please visit http://secure.dig ccpass.co.uk,Yes,No,No
smishing,LLOYDS ALERT You have successfully pair a new device on 12/01 at 17:37PM If this be NOT you visit http://verify-additionalWhatever you 've do with this number Please stop,Yes,No,No
smishing,hi  you can now access our other featurerich apps like payzapp  chillr right from the hdfc bank mobilebanking app download bitlyappmb  check out the prelogin menu login before  oct   get  jabongcom discount voucher coming soon for ios  windows  blackberry tc apply,No,No,No
smishing,"complimentary 4 STAR Ibiza Holiday or ??10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",No,No,Yes
